fname	inst_name	time	from_to	item	amount
413000solu.dat	413000	115->116	8->11	(113,	vid)	115.2
413000solu.dat	413000	116->117	113->8	(113,	vid)	115.2
413000solu.dat	413000	116->117	8->11	(113,	vid)	115.2
413000solu.dat	413000	117->118	102->1	(102,	vid)	115.2
413000solu.dat	413000	117->118	8->11	(113,	vid)	115.2
413000solu.dat	413000	118->119	102->1	(102,	vid)	115.2
413000solu.dat	413000	118->119	1->11	(102,	vid)	115.2
413000solu.dat	413000	119->120	102->1	(102,	vid)	115.2
413000solu.dat	413000	119->120	1->11	(102,	vid)	115.2
413000solu.dat	413000	120->121	102->1	(102,	vid)	115.2
413000solu.dat	413000	120->121	1->11	(102,	vid)	115.2
413000solu.dat	413000	121->122	102->1	(102,	vid)	115.2
413000solu.dat	413000	121->122	1->11	(102,	vid)	115.2
413000solu.dat	413000	122->123	102->1	(102,	vid)	115.2
413000solu.dat	413000	122->123	1->11	(102,	vid)	115.2
413000solu.dat	413000	123->124	102->1	(102,	vid)	115.2
413000solu.dat	413000	123->124	1->11	(102,	vid)	115.2
413000solu.dat	413000	124->125	102->1	(102,	vid)	115.2
413000solu.dat	413000	124->125	1->11	(102,	vid)	115.2
413000solu.dat	413000	125->126	102->1	(102,	vid)	115.2
413000solu.dat	413000	125->126	1->11	(102,	vid)	115.2
413000solu.dat	413000	126->127	102->1	(102,	vid)	115.2
413000solu.dat	413000	126->127	1->11	(102,	vid)	115.2
413000solu.dat	413000	127->128	102->1	(102,	vid)	115.2
413000solu.dat	413000	127->128	1->11	(102,	vid)	115.2
413000solu.dat	413000	128->129	102->1	(102,	vid)	115.2
413000solu.dat	413000	128->129	1->11	(102,	vid)	115.2
413000solu.dat	413000	129->130	102->1	(102,	vid)	115.2
413000solu.dat	413000	129->130	1->11	(102,	vid)	115.2
413000solu.dat	413000	130->131	102->1	(102,	vid)	115.2
413000solu.dat	413000	130->131	1->11	(102,	vid)	115.2
413000solu.dat	413000	131->132	102->1	(102,	vid)	115.2
413000solu.dat	413000	131->132	1->11	(102,	vid)	115.2
413000solu.dat	413000	132->133	102->1	(102,	vid)	115.2
413000solu.dat	413000	132->133	1->11	(102,	vid)	115.2
413000solu.dat	413000	133->134	102->1	(102,	vid)	115.2
413000solu.dat	413000	133->134	1->11	(102,	vid)	115.2
413000solu.dat	413000	134->135	102->1	(102,	vid)	115.2
413000solu.dat	413000	134->135	1->11	(102,	vid)	115.2
413000solu.dat	413000	135->136	108->9	(108,	vid)	115.2
413000solu.dat	413000	135->136	1->11	(102,	vid)	115.2
413000solu.dat	413000	136->137	102->1	(102,	vid)	115.2
413000solu.dat	413000	136->137	9->11	(108,	vid)	115.2
413000solu.dat	413000	137->138	120->3	(120,	vid)	115.2
413000solu.dat	413000	137->138	1->11	(102,	vid)	115.2
413000solu.dat	413000	138->139	120->3	(120,	vid)	115.2
413000solu.dat	413000	138->139	3->11	(120,	vid)	115.2
413000solu.dat	413000	139->140	120->3	(120,	vid)	115.2
413000solu.dat	413000	139->140	3->11	(120,	vid)	115.2
413000solu.dat	413000	140->141	120->3	(120,	vid)	115.2
413000solu.dat	413000	140->141	3->11	(120,	vid)	115.2
413000solu.dat	413000	141->142	120->3	(120,	vid)	115.2
413000solu.dat	413000	141->142	3->11	(120,	vid)	115.2
413000solu.dat	413000	142->143	120->3	(120,	vid)	115.2
413000solu.dat	413000	142->143	3->11	(120,	vid)	115.2
413000solu.dat	413000	143->144	120->3	(120,	vid)	115.2
413000solu.dat	413000	143->144	3->11	(120,	vid)	115.2
413000solu.dat	413000	144->145	120->3	(120,	vid)	115.2
413000solu.dat	413000	144->145	3->11	(120,	vid)	115.2
413000solu.dat	413000	145->146	120->3	(120,	vid)	115.2
413000solu.dat	413000	145->146	3->11	(120,	vid)	115.2
413000solu.dat	413000	146->147	120->3	(120,	vid)	115.2
413000solu.dat	413000	146->147	3->11	(120,	vid)	115.2
413000solu.dat	413000	147->148	120->3	(120,	vid)	115.2
413000solu.dat	413000	147->148	3->11	(120,	vid)	115.2
413000solu.dat	413000	148->149	120->3	(120,	vid)	115.2
413000solu.dat	413000	148->149	3->11	(120,	vid)	115.2
413000solu.dat	413000	149->150	120->3	(120,	vid)	115.2
413000solu.dat	413000	149->150	3->11	(120,	vid)	115.2
413000solu.dat	413000	150->151	120->3	(120,	vid)	115.2
413000solu.dat	413000	150->151	3->11	(120,	vid)	115.2
413000solu.dat	413000	151->152	120->3	(120,	vid)	115.2
413000solu.dat	413000	151->152	3->11	(120,	vid)	115.2
413000solu.dat	413000	152->153	120->3	(120,	vid)	115.2
413000solu.dat	413000	152->153	3->11	(120,	vid)	115.2
413000solu.dat	413000	153->154	120->3	(120,	vid)	115.2
413000solu.dat	413000	153->154	3->11	(120,	vid)	115.2
413000solu.dat	413000	154->155	120->3	(120,	vid)	115.2
413000solu.dat	413000	154->155	3->11	(120,	vid)	115.2
413000solu.dat	413000	155->156	120->3	(120,	vid)	115.2
413000solu.dat	413000	155->156	3->11	(120,	vid)	115.2
413000solu.dat	413000	156->157	120->3	(120,	vid)	115.2
413000solu.dat	413000	156->157	3->11	(120,	vid)	115.2
413000solu.dat	413000	157->158	120->3	(120,	vid)	115.2
413000solu.dat	413000	157->158	3->11	(120,	vid)	115.2
413000solu.dat	413000	158->159	120->3	(120,	vid)	115.2
413000solu.dat	413000	158->159	3->11	(120,	vid)	115.2
413000solu.dat	413000	159->160	120->3	(120,	vid)	115.2
413000solu.dat	413000	159->160	3->11	(120,	vid)	115.2
413000solu.dat	413000	160->161	120->3	(120,	vid)	115.2
413000solu.dat	413000	160->161	3->11	(120,	vid)	115.2
413000solu.dat	413000	161->162	120->3	(120,	vid)	115.2
413000solu.dat	413000	161->162	3->11	(120,	vid)	115.2
413000solu.dat	413000	162->163	120->3	(120,	vid)	115.2
413000solu.dat	413000	162->163	3->11	(120,	vid)	115.2
413000solu.dat	413000	163->164	120->3	(120,	vid)	115.2
413000solu.dat	413000	163->164	3->11	(120,	vid)	115.2
413000solu.dat	413000	164->165	120->3	(120,	vid)	115.2
413000solu.dat	413000	164->165	3->11	(120,	vid)	115.2
413000solu.dat	413000	165->166	120->3	(120,	vid)	115.2
413000solu.dat	413000	165->166	3->11	(120,	vid)	115.2
413000solu.dat	413000	166->167	120->3	(120,	vid)	115.2
413000solu.dat	413000	166->167	3->11	(120,	vid)	115.2
413000solu.dat	413000	167->168	120->3	(120,	vid)	115.2
413000solu.dat	413000	167->168	3->11	(120,	vid)	115.2
413000solu.dat	413000	168->169	120->3	(120,	vid)	115.2
413000solu.dat	413000	168->169	3->11	(120,	vid)	115.2
413000solu.dat	413000	169->170	120->3	(120,	vid)	115.2
413000solu.dat	413000	169->170	3->11	(120,	vid)	115.2
413000solu.dat	413000	170->171	120->3	(120,	vid)	115.2
413000solu.dat	413000	170->171	3->11	(120,	vid)	115.2
413000solu.dat	413000	171->172	120->3	(120,	vid)	115.2
413000solu.dat	413000	171->172	3->11	(120,	vid)	115.2
413000solu.dat	413000	172->173	120->3	(120,	vid)	115.2
413000solu.dat	413000	172->173	3->11	(120,	vid)	115.2
413000solu.dat	413000	173->174	120->3	(120,	vid)	115.2
413000solu.dat	413000	173->174	3->11	(120,	vid)	115.2
413000solu.dat	413000	174->175	120->3	(120,	vid)	115.2
413000solu.dat	413000	174->175	3->11	(120,	vid)	115.2
413000solu.dat	413000	175->176	120->3	(120,	vid)	115.2
413000solu.dat	413000	175->176	3->11	(120,	vid)	115.2
413000solu.dat	413000	176->177	120->3	(120,	vid)	115.2
413000solu.dat	413000	176->177	3->11	(120,	vid)	115.2
413000solu.dat	413000	177->178	120->3	(120,	vid)	115.2
413000solu.dat	413000	177->178	3->11	(120,	vid)	115.2
413000solu.dat	413000	178->179	120->3	(120,	vid)	115.2
413000solu.dat	413000	178->179	3->11	(120,	vid)	115.2
413000solu.dat	413000	179->180	120->3	(120,	vid)	115.2
413000solu.dat	413000	179->180	3->11	(120,	vid)	115.2
413000solu.dat	413000	180->181	120->3	(120,	vid)	115.2
413000solu.dat	413000	180->181	3->11	(120,	vid)	115.2
413000solu.dat	413000	181->182	120->3	(120,	vid)	115.2
413000solu.dat	413000	181->182	3->11	(120,	vid)	115.2
413000solu.dat	413000	182->183	120->3	(120,	vid)	115.2
413000solu.dat	413000	182->183	3->11	(120,	vid)	115.2
413000solu.dat	413000	183->184	120->3	(120,	vid)	115.2
413000solu.dat	413000	183->184	3->11	(120,	vid)	115.2
413000solu.dat	413000	184->185	120->3	(120,	vid)	115.2
413000solu.dat	413000	184->185	3->11	(120,	vid)	115.2
413000solu.dat	413000	185->186	120->3	(120,	vid)	115.2
413000solu.dat	413000	185->186	3->11	(120,	vid)	115.2
413000solu.dat	413000	186->187	120->3	(120,	vid)	115.2
413000solu.dat	413000	186->187	3->11	(120,	vid)	115.2
413000solu.dat	413000	187->188	120->3	(120,	vid)	115.2
413000solu.dat	413000	187->188	3->11	(120,	vid)	115.2
413000solu.dat	413000	188->189	120->3	(120,	vid)	115.2
413000solu.dat	413000	188->189	3->11	(120,	vid)	115.2
413000solu.dat	413000	189->190	120->3	(120,	vid)	115.2
413000solu.dat	413000	189->190	3->11	(120,	vid)	115.2
413000solu.dat	413000	190->191	120->3	(120,	vid)	115.2
413000solu.dat	413000	190->191	3->11	(120,	vid)	115.2
413000solu.dat	413000	191->192	120->3	(120,	vid)	115.2
413000solu.dat	413000	191->192	3->11	(120,	vid)	115.2
413000solu.dat	413000	192->193	120->3	(120,	vid)	115.2
413000solu.dat	413000	192->193	3->11	(120,	vid)	115.2
413000solu.dat	413000	193->194	108->9	(108,	vid)	33.43
413000solu.dat	413000	193->194	120->3	(120,	vid)	81.77
413000solu.dat	413000	193->194	3->11	(120,	vid)	115.2
413000solu.dat	413000	194->195	108->9	(108,	vid)	115.2
413000solu.dat	413000	194->195	3->11	(120,	vid)	81.77
413000solu.dat	413000	194->195	9->11	(108,	vid)	33.43
413000solu.dat	413000	195->196	108->9	(108,	vid)	115.2
413000solu.dat	413000	195->196	9->11	(108,	vid)	115.2
413000solu.dat	413000	196->197	108->9	(108,	vid)	115.2
413000solu.dat	413000	196->197	9->11	(108,	vid)	115.2
413000solu.dat	413000	197->198	108->9	(108,	vid)	115.2
413000solu.dat	413000	197->198	9->11	(108,	vid)	115.2
413000solu.dat	413000	198->199	108->9	(108,	vid)	115.2
413000solu.dat	413000	198->199	9->11	(108,	vid)	115.2
413000solu.dat	413000	199->200	108->9	(108,	vid)	115.2
413000solu.dat	413000	199->200	9->11	(108,	vid)	115.2
413000solu.dat	413000	200->201	108->9	(108,	vid)	115.2
413000solu.dat	413000	200->201	9->11	(108,	vid)	115.2
413000solu.dat	413000	201->202	108->9	(108,	vid)	115.2
413000solu.dat	413000	201->202	9->11	(108,	vid)	115.2
413000solu.dat	413000	202->203	108->9	(108,	vid)	115.2
413000solu.dat	413000	202->203	9->11	(108,	vid)	115.2
413000solu.dat	413000	203->204	108->9	(108,	vid)	115.2
413000solu.dat	413000	203->204	9->11	(108,	vid)	115.2
413000solu.dat	413000	204->205	108->9	(108,	vid)	115.2
413000solu.dat	413000	204->205	9->11	(108,	vid)	115.2
413000solu.dat	413000	205->206	108->9	(108,	vid)	115.2
413000solu.dat	413000	205->206	9->11	(108,	vid)	115.2
413000solu.dat	413000	206->207	108->9	(108,	vid)	115.2
413000solu.dat	413000	206->207	9->11	(108,	vid)	115.2
413000solu.dat	413000	207->208	108->9	(108,	vid)	115.2
413000solu.dat	413000	207->208	9->11	(108,	vid)	115.2
413000solu.dat	413000	208->209	108->9	(108,	vid)	115.2
413000solu.dat	413000	208->209	9->11	(108,	vid)	115.2
413000solu.dat	413000	209->210	108->9	(108,	vid)	115.2
413000solu.dat	413000	209->210	9->11	(108,	vid)	115.2
413000solu.dat	413000	210->211	108->9	(108,	vid)	115.2
413000solu.dat	413000	210->211	110->10	(110,	vid)	2222.23
413000solu.dat	413000	210->211	9->11	(108,	vid)	115.2
413000solu.dat	413000	211->212	108->9	(108,	vid)	115.2
413000solu.dat	413000	211->212	110->10	(110,	vid)	2222.23
413000solu.dat	413000	211->212	9->11	(108,	vid)	115.2
413000solu.dat	413000	212->213	102->1	(102,	vid)	1679.65
413000solu.dat	413000	212->213	108->9	(108,	vid)	2222.23
413000solu.dat	413000	212->213	112->5	(112,	vid)	66.85
413000solu.dat	413000	212->213	9->11	(108,	vid)	115.2
413000solu.dat	413000	213->214	102->1	(102,	vid)	2222.23
413000solu.dat	413000	213->214	108->9	(108,	vid)	2222.23
413000solu.dat	413000	213->214	109->7	(109,	vid)	379.03
413000solu.dat	413000	213->214	110->10	(110,	vid)	2222.23
413000solu.dat	413000	213->214	112->5	(112,	vid)	2222.23
413000solu.dat	413000	213->214	113->8	(113,	vid)	100.28
413000solu.dat	413000	213->214	120->3	(120,	vid)	18.51
413000solu.dat	413000	213->214	1->11	(102,	vid)	115.2
413000solu.dat	413000	214->215	102->1	(102,	vid)	2222.23
413000solu.dat	413000	214->215	108->9	(108,	vid)	2222.23
413000solu.dat	413000	214->215	109->4	(109,	vid)	2222.23
413000solu.dat	413000	214->215	109->7	(109,	vid)	2222.23
413000solu.dat	413000	214->215	110->10	(110,	vid)	2222.23
413000solu.dat	413000	214->215	112->5	(112,	vid)	2222.23
413000solu.dat	413000	214->215	113->8	(113,	vid)	2222.23
413000solu.dat	413000	214->215	120->3	(120,	vid)	2222.23
413000solu.dat	413000	214->215	1->11	(102,	vid)	115.2
413000solu.dat	413000	215->216	102->1	(102,	pic)	1.7
413000solu.dat	413000	215->216	102->1	(102,	vid)	2222.23
413000solu.dat	413000	215->216	108->9	(108,	pic)	1.7
413000solu.dat	413000	215->216	108->9	(108,	vid)	2222.23
413000solu.dat	413000	215->216	109->4	(109,	vid)	2222.23
413000solu.dat	413000	215->216	109->7	(109,	pic)	1.7
413000solu.dat	413000	215->216	109->7	(109,	vid)	2222.23
413000solu.dat	413000	215->216	110->10	(110,	pic)	1.7
413000solu.dat	413000	215->216	110->10	(110,	vid)	2222.23
413000solu.dat	413000	215->216	112->5	(112,	pic)	1.7
413000solu.dat	413000	215->216	112->5	(112,	vid)	2222.23
413000solu.dat	413000	215->216	113->8	(113,	pic)	1.7
413000solu.dat	413000	215->216	113->8	(113,	vid)	2222.23
413000solu.dat	413000	215->216	120->3	(120,	pic)	1.7
413000solu.dat	413000	215->216	120->3	(120,	vid)	2222.23
413000solu.dat	413000	216->217	1->15	(102,	pic)	1.7
413000solu.dat	413000	216->217	1->15	(102,	vid)	8115.93
413000solu.dat	413000	216->217	3->15	(120,	pic)	1.7
413000solu.dat	413000	216->217	3->15	(120,	vid)	4462.96
413000solu.dat	413000	216->217	4->15	(109,	vid)	4444.45
413000solu.dat	413000	216->217	5->15	(112,	pic)	1.7
413000solu.dat	413000	216->217	5->15	(112,	vid)	6733.53
413000solu.dat	413000	216->217	7->15	(109,	pic)	1.7
413000solu.dat	413000	216->217	7->15	(109,	vid)	4823.48
413000solu.dat	413000	216->217	8->15	(113,	pic)	1.7
413000solu.dat	413000	216->217	8->15	(113,	vid)	4544.73
413000solu.dat	413000	216->217	9->15	(108,	pic)	1.7
413000solu.dat	413000	216->217	9->15	(108,	vid)	8888.91
413000solu.dat	413000	216->217	10->14	(110,	vid)	11111.13
413000solu.dat	413000	216->217	10->15	(110,	pic)	1.7
413000solu.dat	413000	216->217	11->12	(112,	vid)	4377.6
413000solu.dat	413000	216->217	11->13	(109,	vid)	1843.2
413000solu.dat	413000	216->217	11->14	(102,	vid)	2995.2
413000solu.dat	413000	216->217	11->14	(108,	vid)	2222.23
413000solu.dat	413000	216->217	11->14	(120,	vid)	6648.17
413000solu.dat	413000	216->217	11->15	(113,	vid)	6566.4
681000solu.dat	681000	0->1	106->5	(106,	pic)	1.7
681000solu.dat	681000	0->1	106->5	(106,	vid)	2222.23
681000solu.dat	681000	1->2	5->6	(106,	pic)	1.7
681000solu.dat	681000	2->3	5->6	(106,	vid)	115.2
681000solu.dat	681000	3->4	5->6	(106,	vid)	115.2
681000solu.dat	681000	4->5	5->6	(106,	vid)	115.2
681000solu.dat	681000	5->6	5->6	(106,	vid)	115.2
681000solu.dat	681000	6->7	106->5	(106,	vid)	2222.23
681000solu.dat	681000	6->7	5->6	(106,	vid)	115.2
681000solu.dat	681000	7->8	106->5	(106,	vid)	2222.23
681000solu.dat	681000	7->8	5->6	(106,	vid)	115.2
681000solu.dat	681000	8->9	5->6	(106,	vid)	115.2
681000solu.dat	681000	9->10	5->6	(106,	vid)	115.2
681000solu.dat	681000	10->11	5->6	(106,	vid)	115.2
681000solu.dat	681000	11->12	5->6	(106,	vid)	115.2
681000solu.dat	681000	12->13	5->6	(106,	vid)	115.2
681000solu.dat	681000	13->14	5->6	(106,	vid)	115.2
681000solu.dat	681000	14->15	5->6	(106,	vid)	115.2
681000solu.dat	681000	15->16	5->6	(106,	vid)	115.2
681000solu.dat	681000	16->17	5->6	(106,	vid)	115.2
681000solu.dat	681000	17->18	5->6	(106,	vid)	115.2
681000solu.dat	681000	18->19	5->6	(106,	vid)	115.2
681000solu.dat	681000	19->20	5->6	(106,	vid)	115.2
681000solu.dat	681000	20->21	5->6	(106,	vid)	115.2
681000solu.dat	681000	21->22	5->6	(106,	vid)	115.2
681000solu.dat	681000	22->23	5->6	(106,	vid)	115.2
681000solu.dat	681000	23->24	5->6	(106,	vid)	115.2
681000solu.dat	681000	24->25	5->6	(106,	vid)	115.2
681000solu.dat	681000	25->26	5->6	(106,	vid)	115.2
681000solu.dat	681000	26->27	5->6	(106,	vid)	115.2
681000solu.dat	681000	27->28	5->6	(106,	vid)	115.2
681000solu.dat	681000	28->29	5->6	(106,	vid)	115.2
681000solu.dat	681000	29->30	106->5	(106,	vid)	2222.23
681000solu.dat	681000	29->30	5->6	(106,	vid)	115.2
681000solu.dat	681000	30->31	5->6	(106,	vid)	115.2
681000solu.dat	681000	31->32	5->6	(106,	vid)	115.2
681000solu.dat	681000	32->33	106->5	(106,	vid)	2222.23
681000solu.dat	681000	32->33	5->6	(106,	vid)	115.2
681000solu.dat	681000	33->34	5->6	(106,	vid)	115.2
681000solu.dat	681000	34->35	5->6	(106,	vid)	115.2
681000solu.dat	681000	35->36	5->6	(106,	vid)	115.2
681000solu.dat	681000	36->37	5->7	(106,	vid)	7194.33
681000solu.dat	681000	36->37	6->7	(106,	pic)	1.7
681000solu.dat	681000	36->37	6->7	(106,	vid)	3916.8
187000solu.dat	187000	0->1	104->4	(104,	vid)	115.2
187000solu.dat	187000	0->1	117->6	(117,	pic)	1.7
187000solu.dat	187000	0->1	117->6	(117,	vid)	2222.23
187000solu.dat	187000	1->2	104->4	(104,	vid)	115.2
187000solu.dat	187000	1->2	4->7	(104,	vid)	115.2
187000solu.dat	187000	2->3	104->4	(104,	vid)	230.4
187000solu.dat	187000	2->3	4->7	(104,	vid)	115.2
187000solu.dat	187000	3->4	4->7	(104,	vid)	115.2
187000solu.dat	187000	4->5	104->4	(104,	vid)	115.2
187000solu.dat	187000	4->5	4->7	(104,	vid)	115.2
187000solu.dat	187000	5->6	104->4	(104,	vid)	115.2
187000solu.dat	187000	5->6	4->7	(104,	vid)	115.2
187000solu.dat	187000	6->7	104->4	(104,	vid)	115.2
187000solu.dat	187000	6->7	4->7	(104,	vid)	115.2
187000solu.dat	187000	7->8	104->4	(104,	vid)	1415.83
187000solu.dat	187000	7->8	4->7	(104,	vid)	115.2
187000solu.dat	187000	8->9	104->4	(104,	vid)	2222.23
187000solu.dat	187000	8->9	117->3	(117,	vid)	576.0
187000solu.dat	187000	8->9	4->7	(104,	vid)	115.2
187000solu.dat	187000	11->12	3->7	(117,	vid)	115.2
187000solu.dat	187000	13->14	3->7	(117,	vid)	115.2
187000solu.dat	187000	15->16	3->7	(117,	vid)	115.2
187000solu.dat	187000	16->17	3->7	(117,	vid)	115.2
187000solu.dat	187000	17->18	117->3	(117,	vid)	115.2
187000solu.dat	187000	17->18	3->7	(117,	vid)	115.2
187000solu.dat	187000	18->19	117->3	(117,	vid)	115.2
187000solu.dat	187000	18->19	3->7	(117,	vid)	115.2
187000solu.dat	187000	19->20	117->3	(117,	vid)	115.2
187000solu.dat	187000	19->20	3->7	(117,	vid)	115.2
187000solu.dat	187000	20->21	117->3	(117,	vid)	115.2
187000solu.dat	187000	20->21	3->7	(117,	vid)	115.2
187000solu.dat	187000	21->22	117->3	(117,	vid)	1185.43
187000solu.dat	187000	21->22	3->7	(117,	vid)	115.2
187000solu.dat	187000	22->23	104->4	(104,	vid)	2222.23
187000solu.dat	187000	22->23	117->3	(117,	vid)	2222.23
187000solu.dat	187000	22->23	3->7	(117,	vid)	113.5
187000solu.dat	187000	22->23	6->7	(117,	pic)	1.7
187000solu.dat	187000	23->24	104->4	(104,	vid)	2222.23
187000solu.dat	187000	23->24	117->3	(117,	vid)	2222.23
187000solu.dat	187000	23->24	3->7	(117,	vid)	115.2
187000solu.dat	187000	24->25	104->4	(104,	pic)	1.7
187000solu.dat	187000	24->25	104->4	(104,	vid)	2222.23
187000solu.dat	187000	24->25	117->6	(117,	vid)	2222.23
187000solu.dat	187000	25->26	3->11	(117,	vid)	5401.18
187000solu.dat	187000	25->26	4->11	(104,	pic)	1.7
187000solu.dat	187000	25->26	4->11	(104,	vid)	10189.53
187000solu.dat	187000	25->26	6->11	(117,	vid)	4444.45
187000solu.dat	187000	25->26	7->10	(104,	vid)	921.6
187000solu.dat	187000	25->26	7->11	(117,	pic)	1.7
187000solu.dat	187000	25->26	7->11	(117,	vid)	1265.5
306000solu.dat	306000	0->1	110->8	(110,	pic)	1.7
306000solu.dat	306000	0->1	110->8	(110,	vid)	2222.23
306000solu.dat	306000	0->1	113->4	(113,	pic)	1.7
306000solu.dat	306000	0->1	113->4	(113,	vid)	2222.23
306000solu.dat	306000	0->1	120->8	(120,	pic)	1.7
306000solu.dat	306000	0->1	120->8	(120,	vid)	2222.23
306000solu.dat	306000	1->2	110->8	(110,	vid)	2222.23
306000solu.dat	306000	1->2	120->8	(120,	vid)	2222.23
306000solu.dat	306000	1->2	8->9	(110,	vid)	115.2
306000solu.dat	306000	2->3	113->1	(113,	vid)	2222.23
306000solu.dat	306000	2->3	113->4	(113,	vid)	2222.23
306000solu.dat	306000	3->4	113->4	(113,	vid)	2222.23
306000solu.dat	306000	3->4	1->9	(113,	vid)	115.2
306000solu.dat	306000	4->5	4->9	(113,	vid)	115.2
306000solu.dat	306000	5->6	113->1	(113,	vid)	2222.23
306000solu.dat	306000	5->6	4->9	(113,	pic)	1.7
306000solu.dat	306000	5->6	4->9	(113,	vid)	111.8
306000solu.dat	306000	5->6	8->9	(120,	pic)	1.7
306000solu.dat	306000	6->7	110->8	(110,	vid)	2222.23
306000solu.dat	306000	7->8	120->8	(120,	vid)	2222.23
306000solu.dat	306000	7->8	4->9	(113,	vid)	115.2
306000solu.dat	306000	8->9	8->9	(110,	vid)	115.2
306000solu.dat	306000	9->10	120->8	(120,	vid)	2222.23
306000solu.dat	306000	9->10	8->9	(110,	pic)	1.7
306000solu.dat	306000	9->10	8->9	(110,	vid)	113.5
306000solu.dat	306000	10->11	120->8	(120,	vid)	2222.23
306000solu.dat	306000	10->11	8->9	(110,	vid)	115.2
306000solu.dat	306000	11->12	8->9	(120,	vid)	115.2
306000solu.dat	306000	12->13	8->9	(120,	vid)	115.2
306000solu.dat	306000	13->14	8->9	(120,	vid)	115.2
306000solu.dat	306000	14->15	8->9	(120,	vid)	115.2
306000solu.dat	306000	15->16	8->9	(120,	vid)	115.2
306000solu.dat	306000	16->17	8->9	(120,	vid)	115.2
306000solu.dat	306000	17->18	8->9	(120,	vid)	115.2
306000solu.dat	306000	18->19	8->9	(120,	vid)	115.2
306000solu.dat	306000	19->20	8->9	(120,	vid)	115.2
306000solu.dat	306000	20->21	8->9	(120,	vid)	115.2
306000solu.dat	306000	21->22	110->8	(110,	vid)	2222.23
306000solu.dat	306000	21->22	8->9	(120,	vid)	115.2
306000solu.dat	306000	22->23	8->9	(120,	vid)	115.2
306000solu.dat	306000	23->24	110->8	(110,	vid)	2222.23
306000solu.dat	306000	23->24	8->9	(120,	vid)	115.2
306000solu.dat	306000	27->28	1->11	(113,	vid)	4329.25
306000solu.dat	306000	27->28	4->11	(113,	vid)	6324.48
306000solu.dat	306000	27->28	8->10	(120,	vid)	9613.53
306000solu.dat	306000	27->28	8->11	(110,	vid)	10652.03
306000solu.dat	306000	27->28	9->11	(110,	pic)	1.7
306000solu.dat	306000	27->28	9->11	(110,	vid)	459.1
306000solu.dat	306000	27->28	9->11	(113,	pic)	1.7
306000solu.dat	306000	27->28	9->11	(113,	vid)	457.4
306000solu.dat	306000	27->28	9->11	(120,	pic)	1.7
306000solu.dat	306000	27->28	9->11	(120,	vid)	1497.6
778000solu.dat	778000	0->1	108->3	(108,	vid)	2222.23
778000solu.dat	778000	2->3	108->3	(108,	pic)	1.7
778000solu.dat	778000	26->27	3->4	(108,	vid)	115.2
778000solu.dat	778000	28->29	3->4	(108,	vid)	115.2
778000solu.dat	778000	32->33	3->4	(108,	vid)	115.2
778000solu.dat	778000	36->37	3->4	(108,	vid)	115.2
778000solu.dat	778000	38->39	3->4	(108,	vid)	115.2
778000solu.dat	778000	39->40	3->4	(108,	vid)	115.2
778000solu.dat	778000	40->41	3->4	(108,	vid)	115.2
778000solu.dat	778000	43->44	3->4	(108,	vid)	115.2
778000solu.dat	778000	47->48	3->4	(108,	vid)	115.2
778000solu.dat	778000	49->50	3->4	(108,	vid)	115.2
778000solu.dat	778000	50->51	3->4	(108,	vid)	35.13
778000solu.dat	778000	52->53	3->4	(108,	vid)	115.2
778000solu.dat	778000	59->60	3->4	(108,	vid)	115.2
778000solu.dat	778000	64->65	3->4	(108,	vid)	115.2
778000solu.dat	778000	65->66	3->4	(108,	pic)	1.7
778000solu.dat	778000	65->66	3->4	(108,	vid)	113.5
778000solu.dat	778000	69->70	3->4	(108,	vid)	115.2
778000solu.dat	778000	75->76	3->4	(108,	vid)	115.2
778000solu.dat	778000	80->81	3->4	(108,	vid)	115.2
778000solu.dat	778000	81->82	3->4	(108,	vid)	115.2
778000solu.dat	778000	82->83	108->3	(108,	vid)	2222.23
778000solu.dat	778000	82->83	3->4	(108,	vid)	115.2
778000solu.dat	778000	83->84	108->3	(108,	vid)	2222.23
778000solu.dat	778000	87->88	108->3	(108,	vid)	2222.23
778000solu.dat	778000	91->92	108->3	(108,	vid)	2222.23
778000solu.dat	778000	97->98	3->7	(108,	vid)	8888.91
778000solu.dat	778000	97->98	4->7	(108,	pic)	1.7
778000solu.dat	778000	97->98	4->7	(108,	vid)	2222.23
540000solu.dat	540000	0->1	102->7	(102,	pic)	1.7
540000solu.dat	540000	0->1	102->7	(102,	vid)	2222.23
540000solu.dat	540000	0->1	103->3	(103,	pic)	1.7
540000solu.dat	540000	0->1	103->3	(103,	vid)	2222.23
540000solu.dat	540000	0->1	109->10	(109,	pic)	1.7
540000solu.dat	540000	0->1	109->10	(109,	vid)	2222.23
540000solu.dat	540000	0->1	118->7	(118,	pic)	1.7
540000solu.dat	540000	0->1	118->7	(118,	vid)	2222.23
540000solu.dat	540000	1->2	102->7	(102,	vid)	2222.23
540000solu.dat	540000	1->2	103->3	(103,	vid)	2222.23
540000solu.dat	540000	1->2	109->10	(109,	vid)	2222.23
540000solu.dat	540000	1->2	7->11	(102,	vid)	113.5
540000solu.dat	540000	1->2	7->11	(118,	pic)	1.7
540000solu.dat	540000	2->3	103->3	(103,	vid)	2222.23
540000solu.dat	540000	2->3	109->10	(109,	vid)	2222.23
540000solu.dat	540000	2->3	7->11	(102,	pic)	1.7
540000solu.dat	540000	2->3	7->11	(118,	vid)	113.5
